,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,perc_approved_sem1,perc_approved_sem2,actual_target
2902,2,39,1,9556,1,1,Q1,6,38,38,9,9,Q2,0,0,0,1,0,0,Q4,1,0,7,10,7,11.0,0,0,8,8,8,13.125,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
553,1,17,3,9119,1,1,Q1,1,1,2,3,2,Q1,1,0,0,1,1,0,Q1,0,0,5,10,2,11.0,0,0,6,10,0,0.0,0,Q2,Q2,2.02,Dropout,Q1,Q1,1
3389,1,43,1,9238,1,1,Q1,1,19,37,5,5,Q1,0,0,0,1,0,1,Q3,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,Q2,Q2,1.74,Enrolled,Q1,Q1,0
3533,2,39,1,9254,1,19,Q2,1,34,34,0,0,Q1,0,0,1,0,1,0,Q4,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,Q1,Q1,-3.12,Dropout,Q1,Q1,1
2867,1,39,1,9003,1,19,Q2,1,37,37,9,9,Q1,0,0,0,1,0,0,Q4,0,0,6,10,6,12.75,0,0,6,6,4,14.75,0,Q3,Q1,0.79,Graduate,Q2,Q1,0
3848,1,39,1,9003,1,1,Q1,1,37,37,6,6,Q1,0,0,1,0,1,0,Q4,0,4,10,19,8,11.88888888888889,0,2,8,17,5,11.6,1,Q4,Q4,-4.06,Dropout,Q1,Q1,1
2844,2,39,1,9991,0,1,Q1,1,37,37,9,9,Q1,0,0,0,1,0,0,Q4,0,0,5,9,2,10.5,0,0,5,7,3,11.0,0,Q3,Q4,-1.7,Enrolled,Q1,Q1,0
1417,1,17,1,9670,1,1,Q1,1,3,19,5,5,Q1,0,0,0,1,0,0,Q1,0,0,6,6,6,13.666666666666666,0,0,6,8,5,13.6,0,Q1,Q2,3.51,Graduate,Q2,Q1,0
1181,1,16,1,9085,1,1,Q2,1,1,1,9,9,Q2,1,0,0,1,0,0,Q1,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,Q3,Q4,-1.7,Graduate,Q1,Q1,0
1062,1,39,1,8014,0,1,Q1,1,37,11,9,10,Q2,0,0,0,1,0,0,Q4,0,0,6,8,5,11.0,0,0,6,7,6,11.166666666666666,0,Q2,Q2,2.02,Graduate,Q1,Q2,0
383,1,1,1,9853,1,1,Q1,1,19,19,5,5,Q1,0,0,0,1,0,1,Q1,0,0,6,7,6,13.428571428571429,0,0,6,6,6,13.166666666666666,0,Q4,Q4,-4.06,Graduate,Q2,Q2,0
685,2,43,1,9991,0,1,Q1,1,37,37,9,9,Q2,0,0,0,1,1,0,Q4,0,6,10,13,9,12.2,0,4,10,12,10,12.8,0,Q1,Q3,0.32,Graduate,Q2,Q2,0
3153,1,1,1,171,1,1,Q2,1,3,3,2,2,Q2,1,0,0,1,0,0,Q3,0,6,12,12,12,15.333333333333334,0,4,11,15,11,15.0,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
368,1,1,1,9853,1,1,Q1,1,38,37,191,195,Q1,1,0,0,1,0,1,Q1,0,0,7,8,7,13.857142857142858,0,0,7,8,6,13.666666666666666,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
996,1,1,3,9500,1,1,Q1,1,3,1,134,135,Q1,1,0,0,1,0,1,Q2,0,0,7,10,5,14.46,0,0,7,8,6,13.55,0,Q3,Q2,1.79,Enrolled,Q1,Q2,0
2958,2,39,1,9853,1,19,Q2,1,37,19,3,7,Q1,0,0,0,1,0,0,Q4,0,0,6,11,3,12.333333333333334,0,0,6,13,2,11.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
2906,4,39,2,8014,0,1,Q2,1,37,38,7,5,Q1,0,0,0,1,0,1,Q4,0,0,6,8,6,11.333333333333334,0,0,6,9,6,11.333333333333334,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
1398,2,39,1,9556,1,19,Q2,1,37,38,9,9,Q1,0,0,0,1,0,0,Q4,0,0,7,13,6,11.833333333333334,0,0,7,8,7,12.228571428571428,0,Q3,Q2,1.79,Graduate,Q1,Q2,0
1066,1,1,6,9500,1,1,Q2,1,38,37,5,6,Q2,1,0,0,1,0,1,Q1,0,0,7,7,6,13.416666666666666,0,0,7,7,6,13.416666666666666,0,Q1,Q3,0.32,Graduate,Q1,Q2,0
3152,1,17,1,9773,1,1,Q2,1,2,1,123,135,Q2,0,0,1,1,0,1,Q1,0,0,6,6,6,15.666666666666666,0,0,6,6,6,13.833333333333334,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
482,1,1,3,9500,1,1,Q1,1,3,1,2,5,Q2,0,0,0,1,0,0,Q1,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
3975,1,17,4,9500,1,1,Q1,1,37,37,5,5,Q1,1,0,0,1,0,0,Q3,0,0,7,7,7,14.428571428571429,0,0,8,9,8,14.511111111111113,0,Q4,Q1,-0.92,Graduate,Q2,Q2,0
3472,4,39,1,8014,0,19,Q2,1,37,37,9,9,Q1,0,0,1,0,0,0,Q4,0,0,6,11,0,0.0,0,0,5,6,0,0.0,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
1443,1,17,1,9003,1,1,Q2,1,1,4,9,5,Q2,1,0,1,0,1,0,Q4,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
3706,1,1,1,9147,1,1,Q2,1,38,1,5,5,Q2,1,0,0,1,1,1,Q3,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,Q3,Q4,-1.7,Graduate,Q2,Q1,0
4019,1,1,2,9500,1,1,Q1,1,1,1,5,9,Q2,1,0,0,1,0,1,Q1,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
1609,1,1,2,9070,1,1,Q2,1,38,19,7,7,Q2,1,0,0,1,1,0,Q1,0,0,6,7,6,12.833333333333334,0,0,6,7,6,12.571428571428571,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
3522,1,1,1,9670,1,1,Q2,1,1,1,9,8,Q2,1,0,0,1,1,1,Q1,0,0,6,8,6,14.875,0,0,6,8,6,13.428571428571429,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
1294,2,39,1,9003,1,1,Q2,1,1,41,9,3,Q2,0,0,1,0,1,0,Q4,0,0,6,7,0,0.0,0,0,6,0,0,0.0,0,Q3,Q2,1.79,Dropout,Q1,Q1,1
2181,1,17,1,9238,1,1,Q1,1,19,19,5,4,Q1,0,0,0,1,0,1,Q1,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,Q3,Q2,1.79,Graduate,Q1,Q2,0
3623,1,18,6,8014,0,1,Q2,1,3,19,2,4,Q1,1,0,0,1,0,0,Q3,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,Q3,Q1,0.79,Dropout,Q1,Q1,1
1615,2,39,1,9085,1,19,Q2,1,19,19,9,5,Q1,1,0,0,1,0,0,Q4,0,0,6,21,3,12.666666666666666,0,0,6,15,2,11.0,0,Q4,Q4,-4.06,Dropout,Q1,Q1,1
3969,1,44,1,9991,0,39,Q2,1,37,37,9,9,Q2,0,0,0,1,0,0,Q4,0,0,5,5,5,12.0,0,0,5,7,5,11.4,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
1288,1,1,1,9773,1,1,Q1,1,36,37,0,0,Q2,1,0,0,1,1,0,Q2,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,Q1,Q3,0.32,Graduate,Q1,Q1,0
1767,1,44,1,9254,1,39,Q2,1,19,2,9,3,Q2,0,0,0,0,1,0,Q4,0,2,8,14,8,15.125,0,1,6,12,6,13.666666666666666,0,Q2,Q2,2.02,Enrolled,Q2,Q2,0
1290,1,17,2,9119,1,1,Q1,1,1,19,9,8,Q1,0,0,0,1,1,1,Q1,0,0,5,8,4,13.5,0,0,6,10,6,13.625,0,Q2,Q2,2.02,Enrolled,Q1,Q2,0
4235,1,1,3,9238,1,1,Q2,1,1,1,9,9,Q1,1,0,0,1,1,0,Q3,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,Q1,Q2,3.51,Enrolled,Q1,Q1,0
4260,1,39,1,9003,1,1,Q1,1,37,37,9,9,Q1,0,0,1,0,0,0,Q4,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,Q2,Q2,2.02,Dropout,Q1,Q1,1
3425,2,43,2,9147,1,1,Q2,1,37,37,9,9,Q1,0,0,0,0,0,0,Q4,0,3,5,7,3,12.333333333333334,0,0,5,8,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
3063,1,39,1,9773,1,19,Q2,1,19,19,171,163,Q1,0,0,1,0,0,1,Q3,0,0,6,6,6,13.5,0,0,6,6,6,13.0,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
85,1,42,1,9500,1,1,Q2,1,37,38,9,7,Q2,1,0,0,1,0,1,Q3,0,0,8,8,7,13.08,0,0,8,8,7,13.08,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
1209,2,39,1,9003,1,1,Q1,1,37,37,9,9,Q1,0,0,1,0,0,0,Q4,0,0,6,10,4,12.25,0,0,6,13,4,10.5,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
838,1,44,1,9130,1,39,Q2,1,3,1,2,8,Q2,0,0,0,0,1,0,Q3,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Q3,Q4,-1.7,Dropout,Q1,Q1,1
1926,1,1,1,9085,1,1,Q2,1,38,19,9,4,Q2,1,0,0,1,0,1,Q1,0,0,5,7,5,12.5,0,0,5,8,5,12.714285714285714,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
2316,1,39,1,9119,1,19,Q2,1,1,1,4,3,Q2,0,0,1,0,1,0,Q4,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,Q4,Q1,-0.92,Dropout,Q1,Q1,1
2840,1,39,1,9085,1,1,Q1,1,37,37,6,6,Q1,0,0,0,1,0,1,Q3,0,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0,Q2,Q2,2.02,Enrolled,Q1,Q1,0
4029,4,7,1,9500,1,3,Q1,1,3,19,2,3,Q2,0,0,0,1,0,0,Q4,0,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
2193,1,17,1,9119,1,1,Q2,1,19,38,9,7,Q2,0,0,0,1,1,0,Q1,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,Q4,Q1,-0.92,Enrolled,Q1,Q1,0
141,1,1,6,9773,1,1,Q1,1,19,1,4,4,Q1,1,0,0,1,0,1,Q1,0,0,6,8,6,12.666666666666666,0,0,6,10,5,12.0,0,Q3,Q2,1.79,Graduate,Q2,Q1,0
1176,1,16,2,9238,1,1,Q1,1,37,37,5,6,Q2,1,0,0,1,0,0,Q1,0,0,6,8,6,13.571428571428571,0,0,6,11,5,12.166666666666666,0,Q1,Q1,-3.12,Graduate,Q2,Q1,0
962,1,1,1,9130,1,1,Q1,1,3,1,2,4,Q2,0,0,0,1,1,0,Q1,0,0,5,7,3,13.666666666666666,0,0,5,5,5,13.2,0,Q1,Q3,0.32,Graduate,Q1,Q2,0
957,1,1,3,9773,1,1,Q1,1,38,1,9,4,Q1,1,0,0,1,1,0,Q1,0,0,6,6,6,12.5,0,0,6,7,5,13.0,0,Q3,Q2,1.79,Graduate,Q2,Q1,0
848,1,1,1,9085,1,1,Q1,1,1,1,2,5,Q1,1,0,0,1,0,0,Q1,0,0,5,9,4,14.25,0,0,5,8,5,12.714285714285714,0,Q2,Q2,1.74,Enrolled,Q1,Q2,0
3631,1,1,3,9773,1,1,Q1,1,38,19,7,7,Q1,1,0,1,0,0,0,Q1,0,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,Q4,Q1,-0.92,Dropout,Q2,Q1,1
3864,1,43,1,9085,1,1,Q1,1,3,19,4,6,Q1,0,0,1,0,1,0,Q4,0,2,6,13,3,11.333333333333334,0,0,6,8,2,11.5,0,Q3,Q1,0.79,Dropout,Q1,Q1,1
1588,1,17,1,9254,1,1,Q1,1,37,37,5,4,Q1,1,0,0,1,1,0,Q1,0,0,6,13,2,10.5,0,0,6,11,1,12.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
1252,1,17,3,9670,1,1,Q1,1,38,38,7,8,Q1,1,1,0,1,0,1,Q1,0,0,6,10,5,12.0,0,0,6,11,5,12.333333333333334,0,Q2,Q2,2.02,Graduate,Q1,Q1,0
516,2,39,1,9003,1,1,Q1,1,37,19,9,4,Q2,0,0,0,1,0,0,Q4,0,0,6,7,6,12.5,0,0,6,15,5,12.4,0,Q1,Q2,3.51,Graduate,Q2,Q1,0
4400,2,39,1,9991,0,1,Q2,1,37,37,6,3,Q2,0,0,1,1,1,0,Q4,0,0,5,10,4,10.75,0,0,5,12,3,13.333333333333334,0,Q1,Q1,-3.12,Dropout,Q1,Q1,1
2503,2,39,1,9500,1,1,Q2,1,3,1,5,5,Q2,0,0,0,1,0,1,Q4,0,0,7,7,6,12.513333333333334,0,0,8,9,7,13.071428571428571,0,Q3,Q2,1.79,Graduate,Q1,Q2,0
2076,1,1,4,9238,1,1,Q1,1,38,1,4,10,Q2,1,0,0,1,0,0,Q1,0,0,6,8,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
2543,1,17,1,9070,1,1,Q1,1,19,1,4,3,Q1,0,0,0,1,0,0,Q1,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
3208,1,1,1,9238,1,1,Q2,1,1,38,4,6,Q1,0,1,1,0,1,0,Q1,0,0,6,6,4,11.5,0,0,6,6,5,11.0,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
2038,1,10,1,9670,1,1,Q2,22,37,37,9,9,Q2,0,0,0,1,0,0,Q2,1,0,5,6,5,11.6,0,0,5,6,4,11.5,0,Q1,Q1,-3.12,Graduate,Q2,Q1,0
1431,1,1,5,9853,1,1,Q1,1,1,12,4,9,Q1,1,0,0,1,0,0,Q2,0,0,6,12,4,12.0,0,0,6,11,1,10.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
923,1,39,1,9500,1,19,Q2,1,37,37,9,6,Q1,0,0,0,0,0,1,Q4,0,0,7,14,3,11.5,0,0,7,9,2,10.5,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
853,2,39,1,9500,1,1,Q2,1,1,19,9,9,Q1,0,0,0,1,1,1,Q4,0,0,8,8,7,13.842857142857143,0,0,8,8,7,13.842857142857143,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
467,1,43,6,9238,1,1,Q1,1,34,34,0,0,Q1,0,0,0,1,0,1,Q3,0,15,16,18,16,13.0,0,11,13,15,13,13.266666666666667,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
2634,1,1,1,9670,1,1,Q1,1,1,19,7,5,Q2,1,0,0,1,1,0,Q2,0,0,6,10,6,12.714285714285714,0,0,6,8,4,13.0,0,Q3,Q2,1.79,Enrolled,Q2,Q1,0
1749,1,43,1,9070,1,1,Q1,1,38,38,7,7,Q1,1,0,0,1,1,0,Q3,0,11,17,18,13,11.538461538461538,0,10,15,15,10,12.4,0,Q3,Q4,-1.7,Dropout,Q1,Q1,1
3950,1,18,1,9085,1,1,Q2,1,37,37,9,9,Q2,1,0,0,1,0,1,Q3,0,0,6,7,6,13.5,0,0,6,6,3,15.333333333333334,0,Q1,Q2,3.51,Dropout,Q2,Q1,1
3920,1,1,5,9238,1,1,Q1,1,38,1,9,5,Q1,1,0,0,1,0,1,Q1,0,0,6,8,6,11.0,0,0,6,13,3,11.0,0,Q1,Q1,-3.12,Graduate,Q2,Q1,0
3852,1,43,1,9003,1,1,Q1,1,37,37,5,9,Q1,1,0,0,1,1,0,Q4,0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
669,1,42,1,9500,1,1,Q1,1,19,37,5,7,Q2,1,0,0,1,0,0,Q4,0,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,Q4,Q1,-0.92,Graduate,Q2,Q2,0
181,1,44,1,9991,0,39,Q2,1,37,19,9,8,Q2,0,0,0,1,0,1,Q4,0,2,6,7,6,12.666666666666666,0,2,6,7,6,13.166666666666666,1,Q1,Q1,-3.12,Enrolled,Q2,Q2,0
3673,1,39,1,8014,0,19,Q2,1,19,19,144,141,Q2,0,0,1,1,0,1,Q4,0,0,6,9,6,11.833333333333334,0,0,6,9,4,13.75,0,Q2,Q2,2.02,Graduate,Q2,Q1,0
3337,1,43,1,9670,1,1,Q2,1,34,34,99,99,Q1,0,0,0,0,1,0,Q4,0,6,10,10,7,12.142857142857142,0,4,9,9,4,12.25,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
40,1,1,5,9773,1,1,Q1,1,3,3,2,2,Q1,0,0,1,1,0,0,Q1,0,0,6,6,4,12.75,0,0,5,5,0,0.0,0,Q3,Q4,-1.7,Dropout,Q1,Q1,1
1956,1,1,4,9238,1,1,Q1,1,19,1,4,5,Q1,1,1,0,1,0,0,Q1,0,0,6,9,5,11.833333333333334,0,0,6,8,2,11.5,0,Q3,Q1,0.79,Enrolled,Q1,Q1,0
733,2,39,2,9147,1,1,Q1,1,19,37,4,7,Q2,0,0,0,1,1,0,Q4,0,0,5,10,3,11.666666666666666,1,0,5,7,4,12.75,0,Q1,Q1,-3.12,Graduate,Q1,Q1,0
96,1,1,5,9773,1,1,Q2,1,37,1,5,5,Q1,1,0,0,1,0,0,Q1,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
2310,1,1,1,9238,1,1,Q2,1,19,38,9,9,Q2,0,0,0,1,1,1,Q1,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14.0,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
1243,1,42,1,9085,1,39,Q2,1,19,3,9,1,Q2,1,0,0,1,0,0,Q3,0,2,6,14,5,13.666666666666666,0,2,6,10,5,13.0,0,Q4,Q1,-0.92,Graduate,Q1,Q1,0
3053,1,17,1,9085,1,1,Q2,1,38,19,0,90,Q1,0,0,0,1,0,1,Q1,0,0,5,5,5,12.6,0,0,5,9,3,13.0,0,Q1,Q3,0.32,Dropout,Q2,Q1,1
3789,1,17,1,9238,1,1,Q2,1,1,44,4,2,Q1,1,0,1,0,1,0,Q2,0,3,9,9,3,13.333333333333334,0,2,6,6,2,12.5,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
3965,1,1,3,9500,1,1,Q2,1,19,19,5,5,Q2,1,0,0,1,0,1,Q1,0,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
3637,4,39,1,9853,1,19,Q2,1,38,19,9,9,Q1,0,0,1,0,0,0,Q4,0,0,7,7,7,12.857142857142858,0,0,7,8,6,12.666666666666666,0,Q1,Q2,3.51,Enrolled,Q2,Q2,0
3465,2,39,1,9147,1,1,Q1,1,37,37,9,9,Q1,0,0,0,1,0,0,Q4,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
3278,1,43,3,9147,1,1,Q1,21,3,37,3,3,Q1,1,0,0,1,0,0,Q3,1,0,5,8,1,10.0,0,0,5,8,2,13.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
1901,1,42,1,9085,1,1,Q2,1,1,9,4,4,Q2,0,0,0,1,0,0,Q3,0,5,11,29,9,12.0,6,4,10,21,9,12.555555555555555,0,Q1,Q1,-3.12,Graduate,Q1,Q2,0
1191,1,1,6,9500,1,1,Q2,1,1,1,4,4,Q1,1,0,0,1,0,0,Q1,0,0,8,9,7,12.04142857142857,0,0,8,9,7,12.04142857142857,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
1366,1,51,1,9119,1,1,Q2,1,1,19,3,5,Q2,1,0,0,1,1,0,Q2,0,4,9,12,9,13.454545454545457,0,2,7,9,6,13.875,0,Q2,Q2,2.02,Dropout,Q2,Q2,1
225,2,7,1,9991,0,43,Q2,1,40,5,3,3,Q2,0,0,0,1,0,0,Q4,0,2,6,7,6,15.333333333333334,0,0,5,5,5,15.8,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
3544,1,39,1,9991,0,12,Q2,1,37,37,9,9,Q1,0,0,0,1,1,0,Q4,0,0,5,11,2,10.5,0,0,5,9,3,11.333333333333334,1,Q1,Q3,0.32,Enrolled,Q1,Q1,0
522,1,15,1,9238,1,1,Q2,26,3,37,2,8,Q2,1,0,0,0,0,0,Q2,1,0,6,9,5,13.0,0,0,6,7,6,13.5,0,Q3,Q1,0.79,Graduate,Q1,Q2,0
1746,1,43,1,9130,1,1,Q2,1,19,1,9,4,Q2,0,0,1,0,1,0,Q3,0,0,6,11,5,11.833333333333334,0,0,6,11,4,11.5,0,Q4,Q4,-4.06,Dropout,Q1,Q1,1
511,2,39,1,8014,0,1,Q1,1,34,34,99,99,Q1,0,0,0,0,0,0,Q4,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
3796,1,1,1,9254,1,1,Q1,1,1,19,4,4,Q1,0,0,0,1,1,0,Q1,0,0,6,8,6,13.571428571428571,0,0,6,7,5,11.8,0,Q1,Q2,3.51,Graduate,Q2,Q1,0
1930,1,1,4,9500,1,1,Q1,1,19,1,1,1,Q1,1,0,0,1,0,0,Q1,0,0,7,10,7,13.03,0,0,8,8,8,13.21875,0,Q4,Q4,-4.06,Graduate,Q2,Q2,0
1435,1,15,1,9147,1,1,Q2,41,41,1,3,4,Q1,0,0,1,0,1,0,Q4,1,6,7,7,6,13.0,0,2,6,6,2,14.0,0,Q2,Q2,2.02,Dropout,Q1,Q1,1
1573,5,39,1,9003,1,1,Q2,1,37,37,9,7,Q1,0,0,1,0,0,0,Q4,0,0,6,17,5,13.0,0,0,6,11,4,11.75,0,Q3,Q1,0.79,Dropout,Q1,Q1,1
2492,1,51,1,8014,0,1,Q1,1,1,1,4,4,Q2,0,0,1,0,1,0,Q4,0,2,8,13,4,10.5,0,5,10,16,7,10.428571428571429,0,Q3,Q2,1.79,Dropout,Q1,Q1,1
4170,1,18,5,9853,1,1,Q1,1,19,37,7,7,Q1,1,0,0,1,0,0,Q2,0,0,6,10,4,12.75,0,0,6,14,3,11.333333333333334,0,Q2,Q2,1.74,Enrolled,Q1,Q1,0
3376,1,17,1,9085,1,1,Q1,1,19,37,9,9,Q1,1,0,0,1,0,1,Q3,0,0,6,6,6,14.5,0,0,6,8,6,14.666666666666666,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
2161,1,17,2,9670,1,1,Q1,1,34,37,0,0,Q1,1,0,1,0,0,0,Q1,0,0,5,8,3,12.0,0,0,5,6,4,10.75,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
1599,1,17,1,9773,1,1,Q1,1,38,38,9,9,Q1,0,0,1,1,1,0,Q1,0,0,6,6,4,11.25,0,0,6,6,3,11.333333333333334,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
1255,4,39,1,9130,1,1,Q2,1,3,1,5,5,Q1,1,0,0,1,0,1,Q4,0,0,6,7,0,0.0,0,0,6,16,1,10.0,0,Q2,Q2,2.02,Dropout,Q1,Q1,1
2800,1,1,1,9254,1,1,Q2,1,3,19,3,8,Q2,1,0,0,1,0,0,Q1,0,0,6,6,6,15.5,0,0,6,6,6,16.0,0,Q3,Q2,1.79,Graduate,Q2,Q2,0
2969,1,39,1,9670,1,1,Q1,1,19,3,4,2,Q2,0,0,0,1,0,1,Q4,0,0,6,8,5,11.6,0,0,6,9,5,14.2,0,Q3,Q2,1.79,Graduate,Q1,Q1,0
3125,1,43,1,9238,1,1,Q1,1,34,34,0,0,Q1,0,0,0,1,0,0,Q4,0,9,16,19,15,12.266666666666667,0,11,13,14,13,12.071428571428571,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
1465,1,43,4,8014,0,1,Q1,1,34,34,0,0,Q1,0,0,0,1,1,0,Q3,0,9,11,11,11,12.454545454545457,0,3,11,17,8,12.75,0,Q1,Q1,-3.12,Graduate,Q2,Q1,0
2313,1,44,1,9130,1,39,Q2,1,37,37,6,6,Q2,1,0,0,1,1,0,Q3,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,Q2,Q2,1.74,Graduate,Q1,Q2,0
3862,1,1,1,9773,1,1,Q2,1,19,38,9,9,Q2,0,0,0,1,1,1,Q1,0,0,6,6,5,12.0,0,0,6,6,6,12.833333333333334,0,Q3,Q4,-1.7,Graduate,Q1,Q2,0
1742,1,1,1,9130,1,1,Q1,1,3,19,2,9,Q1,1,0,0,1,1,0,Q1,0,0,6,8,6,13.714285714285714,0,0,6,7,5,13.333333333333334,0,Q4,Q4,-4.06,Dropout,Q2,Q1,1
1235,1,39,1,9991,0,1,Q2,1,19,38,7,4,Q1,0,0,0,1,0,0,Q4,0,0,5,9,2,12.0,0,0,5,9,3,11.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
1602,1,1,2,9254,1,1,Q1,1,1,19,4,1,Q1,1,0,0,1,1,0,Q1,0,0,6,12,5,11.0,0,0,6,11,3,10.333333333333334,0,Q1,Q1,-3.12,Enrolled,Q1,Q1,0
3442,1,17,4,9254,1,1,Q1,1,37,19,9,7,Q1,1,0,0,1,0,0,Q2,0,0,6,7,6,11.5,0,0,6,8,5,12.4,0,Q2,Q2,2.02,Graduate,Q2,Q1,0
3854,1,39,1,9238,1,1,Q2,1,37,29,0,4,Q1,0,0,0,0,1,0,Q4,0,0,6,10,2,11.0,0,0,6,12,0,0.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
3090,1,1,1,9238,1,1,Q1,1,37,37,9,9,Q1,1,0,0,1,0,0,Q1,0,0,6,10,4,10.25,0,0,6,8,6,10.714285714285714,0,Q2,Q2,2.02,Graduate,Q1,Q2,0
2652,1,1,1,9670,1,1,Q1,1,3,19,4,5,Q1,0,0,0,1,1,1,Q1,0,0,6,7,6,13.142857142857142,0,0,6,8,6,14.166666666666666,0,Q4,Q4,-4.06,Graduate,Q2,Q2,0
982,1,1,1,9773,1,1,Q2,1,1,38,4,5,Q1,0,0,0,1,1,0,Q1,0,0,6,6,6,12.0,0,0,6,6,6,12.5,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
3282,2,53,1,9147,1,42,Q1,1,19,19,175,152,Q2,0,0,0,1,0,0,Q4,0,6,11,20,9,12.22222222222222,0,3,9,16,9,11.6,0,Q1,Q2,3.51,Enrolled,Q1,Q2,0
3217,1,1,5,9119,1,1,Q2,1,37,37,90,90,Q1,1,0,0,1,1,0,Q2,0,0,5,10,3,10.666666666666666,0,0,5,5,4,12.25,0,Q1,Q3,0.32,Graduate,Q1,Q1,0
